Country Name,"Series Name","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
Kyrgyz Republic,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69.291","70.363","71.556","73.296","73.784","73.268","72.552","72.439","72.192","71.781","71.374","71.373","70.852","70.354","70.383","70.157","69.548","68.975","68.789","68.824","68.021","65.494","63.68","62.701","63.018","62.612","60.965","61.776","61.519","61.743","62.297","63.054"
Lao PDR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63.952","63.674","63.496","63.278","63.068","62.931","62.758","62.696","62.522","62.399","62.31","62.177","62.057","61.931","61.783","61.578","61.411","61.236","61.067","60.871","60.409","59.955","59.501","59.066","58.644","58.23","57.825","57.654","57.498","56.659","56.291","57.213"
Latvia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","56.84","55.706","50.034","48.71","48.523","47.39","50.788","50.543","49.778","48.197","48.769","49.961","50.214","50.678","51.607","54.945","56.614","56.786","49.601","47.41","49.034","50.741","52.376","52.839","54.141","54.596","55.526","56.887","57.366","56.675","55.66","56.939"
Lebanon,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40.679","40.502","40.41","40.361","40.33","39.986","39.988","39.956","40.067","40.226","40.262","40.401","40.556","40.564","40.203","39.835","39.503","40.493","41.494","41.729","41.914","42.092","42.285","42.519","42.716","42.904","43.092","43.269","43.365","38.355","39.643","40.17"
Lesotho,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","62.912","62.824","62.551","62.338","61.983","61.958","61.717","61.494","61.093","60.671","60.336","59.906","59.492","58.947","58.622","58.143","57.795","57.417","56.686","56.257","55.73","55.583","54.938","54.717","54.464","54.498","54.207","53.99","53.792","52.271","52.225","54.135"
Liberia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","75.553","75.379","75.31","75.196","75.271","75.426","75.636","75.723","75.729","75.687","75.649","75.575","75.328","75.317","75.335","75.485","75.543","75.569","75.556","75.513","75.541","75.561","75.561","75.493","75.049","74.57","74.498","74.413","74.307","72.798","73.295","74.341"
Libya,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","37.745","37.744","37.77","37.752","37.759","37.896","37.925","38.103","38.16","38.284","38.355","38.431","38.578","38.692","38.838","38.821","38.85","38.767","38.685","38.671","38.537","38.671","38.467","38.441","38.256","38.372","38.586","38.651","38.588","36.935","37.24","38.44"
Liechtenstein,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Lithuania,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65.435","64.676","55.807","55.204","52.232","52.34","53.087","52.637","52.957","50.455","48.7","50.291","52.061","50.688","51.216","51.64","52.746","52.184","48.362","46.259","48.416","49.909","51.045","52.504","53.653","55.515","56.334","57.729","58.023","57.007","57.404","58.416"
Luxembourg,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","51.083","52.473","51.511","50.856","49.317","49.283","49.895","49.933","51.109","52.155","52.836","53.325","52.177","52.19","53.065","53.075","53.587","53.176","55.182","55.184","54.768","55.73","55.916","56.565","55.979","55.205","56.036","56.533","57.26","56.684","58.669","58.779"
"Macao SAR, China","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","56.455","57.271","59.286","60.691","61.435","62.231","63.912","62.447","61.215","60.701","60.476","59.842","57.72","59.364","60.997","63.1","66.139","67.463","67.269","67.822","68.869","69.128","69.306","69.903","69.333","68.346","67.999","68.266","68","65.714","66.667","66.109"
Madagascar,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","80.812","80.667","80.594","80.85","80.874","80.951","81.173","81.325","81.473","81.536","81.985","81.791","82.339","83.186","84.345","84.07","83.864","83.677","83.212","82.804","84.247","85.866","85.453","85.032","84.591","84.432","84.281","84.143","84.014","82.785","83.062","83.534"
Malawi,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","76.449","76.289","76.348","75.934","76.453","76.479","76.816","76.66","76.638","76.624","76.499","76.496","76.587","76.797","76.832","75.749","74.718","73.641","72.5","71.206","69.867","68.887","67.971","67.083","66.177","65.194","64.211","64.623","65.047","64.354","64.385","65.384"
Malaysia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","59.166","59.105","58.789","59.035","59.305","59.675","59.729","59.377","59.247","59.469","59.093","59.016","58.812","58.727","58.623","58.663","58.667","58.134","58.213","58.365","59.757","60.756","62.185","62.65","62.712","62.384","62.517","62.978","63.458","62.314","63.028","62.903"
Maldives,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","49.482","49.838","50.193","50.549","50.905","51.476","52.044","52.608","53.167","53.72","52.836","51.959","51.091","50.229","49.361","48.505","47.667","46.844","46.004","47.277","48.561","49.861","51.169","52.489","53.821","55.162","57.028","58.886","60.728","56.436","58.554","60.791"
Mali,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69.283","69.202","69.265","69.145","69.163","69.235","69.245","69.298","69.262","69.191","69.299","69.293","69.4","69.271","69.319","69.331","69.401","69.414","69.438","69.471","69.521","69.489","69.467","69.525","69.554","68.907","68.126","67.171","65.798","63.593","64.404","64.598"
Malta,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","46.454","46.551","46.603","46.546","46.537","46.762","46.832","46.765","46.705","46.101","46.149","46.09","45.547","44.317","44.857","44.999","45.784","46.033","45.658","46.317","47.35","48.742","50.388","51.745","52.428","53.913","55.438","57.501","58.565","58.959","60.607","62.038"
Marshall Islands,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Mauritania,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","41.792","41.706","41.787","41.67","41.753","41.71","41.654","41.504","41.429","41.391","41.147","40.92","40.902","40.796","40.712","40.68","40.399","40.083","39.617","39.5","39.38","39.256","38.787","38.3","37.828","37.302","36.85","36.744","36.701","36.049","35.801","36.599"
Mauritius,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","54.004","53.984","53.889","53.824","53.676","53.559","53.47","53.373","53.139","53.026","51.799","52.965","54.978","53.415","53.101","53.153","52.719","53.549","53.599","54.076","53.434","53.674","54.716","54.871","55.244","54.933","55.172","54.787","55.28","50.353","48.232","51.692"
Mexico,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","56.435","56.868","57.342","56.736","55.221","56.253","58.253","58.276","58.214","58.066","57.469","56.787","56.87","57.136","58.089","58.813","58.819","58.395","57.401","57.269","57.434","58.252","58.054","57.587","58.006","58.163","58.207","58.506","59.038","53.977","57.486","59.013"
"Micronesia, Fed. Sts.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Moldova,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","58.263","57.331","57.393","56.199","56.486","55.052","55.009","53.898","53.285","54.794","53.679","53.306","53.597","51.599","51.724","55.615","57.232","58.339","58.857","61.488","62.664","63.371","64.017","68.266","68.96","68.798","67.223","66.219","68.29","68.837","71.937","71.87"
Monaco,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Mongolia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","57.168","57.501","57.672","57.702","57.6","57.52","57.352","57.173","57.035","56.939","56.79","56.595","56.038","55.961","55.84","55.711","55.68","55.153","55.044","55.472","57.7","57.7","56.974","57.206","56.913","54.478","55.772","56.271","59.339","56.868","54.123","56.783"
Montenegro,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","34.784","34.767","34.701","34.658","34.652","34.671","34.636","34.499","34.57","34.468","34.415","34.422","34.365","34.307","34.253","36.813","39.369","40.373","39.512","39.203","39.109","40.127","40.293","43.204","44.3","44.854","45.879","47.502","48.732","43.811","45.506","47.693"
Morocco,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43.959","44.105","44.196","43.95","44.308","44.191","44.196","44.311","44.212","44.47","44.882","44.815","44.633","45.171","45.065","45.728","45.769","45.749","45.611","45.1","44.78","44.058","43.851","43.398","42.979","42.221","41.092","41.322","41.624","39.442","40.218","39.874"
Mozambique,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","81.837","81.506","81.564","81.508","81.559","81.595","81.674","81.508","81.245","80.833","80.587","80.273","80.074","79.728","79.4","79.153","78.857","78.569","78.214","77.889","77.582","77.288","76.982","76.666","76.339","76.238","76.117","75.993","75.897","74.89","74.768","75.916"
Myanmar,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","75.109","74.624","74.336","73.966","73.621","73.299","73.029","72.746","72.18","71.477","70.909","70.299","69.594","68.917","68.255","67.625","67.056","66.578","66.097","65.674","65.44","65.133","64.793","64.486","64.212","62.711","61.177","61.88","60.252","59.26","52.795","53.542"
Namibia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","44.733","44.855","44.675","44.394","42.877","41.675","40.419","41.31","42.238","43.142","42.947","42.871","42.767","43.06","43.271","43.676","43.71","44.012","44.043","44.366","46.092","47.882","49.958","49.564","48.056","46.335","46.67","47.175","47.128","45.462","45.866","47.342"
Nauru,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Nepal,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","36.684","36.657","36.653","36.673","36.71","36.671","36.644","36.63","36.625","36.631","36.571","36.505","36.429","36.338","36.229","36.179","36.098","35.992","35.877","35.768","35.648","35.575","35.527","35.481","35.413","35.539","35.665","35.79","35.926","34.597","34.963","35.84"
Netherlands,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","53.472","54.794","54.483","54.673","54.961","55.877","57.582","58.982","60.218","61.796","62.819","63.226","62.425","61.882","59.707","60.401","61.862","62.926","62.593","61.604","61.326","61.217","60.248","59.612","59.957","60.238","60.912","61.808","62.59","62.084","62.201","63.118"
New Caledonia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","53.269","53.007","53","53.019","53.337","53.446","53.706","53.584","53.795","53.967","54.239","54.357","54.445","54.52","54.791","55.087","55.234","55.305","55.406","55.338","55.277","55.124","54.863","54.598","54.161","53.647","53.171","52.024","51.322","49.731","49.672","50.683"
New Zealand,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","57.049","56.599","57.088","58.757","60.567","61.474","60.96","60.019","60.549","61.241","62.218","62.998","63.151","64.227","65.092","65.558","65.925","65.548","63.998","63.511","63.895","63.316","63.822","64.96","65.052","66.357","67.558","67.823","67.641","67.009","68.114","68.961"
Nicaragua,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","53.225","53.222","53.117","53.264","53.559","54.245","54.743","55.164","55.512","55.845","56.151","56.298","56.575","57.628","58.595","58.958","59.546","59.046","58.125","58.646","59.735","60.952","61.224","62.033","62.052","62.702","63.226","61.797","61.408","60.295","60.384","62.051"
Niger,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77.756","77.765","77.766","77.768","77.731","77.752","77.759","77.886","77.894","77.866","77.898","77.702","77.493","77.016","76.787","77.341","77.81","78.195","78.507","78.918","79.266","75.961","74.602","73.187","73.137","73.138","73.113","73.101","73.065","72.292","71.987","72.923"
Nigeria,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","58.382","58.38","58.128","58.023","57.868","57.935","57.961","57.946","57.839","57.815","57.872","58.067","58.094","58.13","58.019","58.044","58.036","58.059","58.098","58.124","58.133","57.845","57.591","57.341","57.054","56.659","56.293","56.006","55.805","55.026","55.507","56.703"
North Macedonia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43.163","41.809","40.694","39.089","35.675","33.629","34.368","34.987","35.916","35.866","36.665","35.827","34.51","33.968","33.596","33.942","35.3","36.352","37.316","35.969","37.839","37.847","39.427","39.921","40.736","41.741","42.609","43.19","45.667","45.439","45.58","45.352"
Northern Mariana Islands,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Norway,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","58.608","58.297","58.101","58.877","59.009","61.125","62.79","64.365","64.463","64.672","64.54","64.566","63.253","63.1","62.763","63.471","64.774","65.745","64.365","63.32","63.087","63.279","62.825","62.522","62.112","61.412","60.988","61.483","61.626","60.779","63.161","63.469"
Oman,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","54.168","54.883","55.699","55.806","55.275","54.778","54.256","53.821","53.519","53.095","52.879","52.969","53.106","53.235","53.467","53.927","54.496","55.283","56.234","58.008","60.389","62.928","65.04","66.208","67.003","67.899","68.737","69.08","68.425","64.355","65.158","66.671"
Pakistan,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","49.39","49.39","48.912","48.862","48.076","48.951","49.826","49.657","49.885","50.115","50.135","50.155","50.295","50.435","50.088","49.74","49.85","49.87","50.267","50.668","50.364","49.234","49.932","50.067","50.173","50.5","49.701","48.91","49.108","48.511","49.387","49.768"
Palau,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Panama,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","53.622","55.13","56.503","56.729","57.696","57.567","57.511","56.88","57.376","57.803","58.183","58.634","58.745","59.216","59.441","58.661","58.596","60.046","60.397","59.365","59","60.783","61.505","60.952","60.918","60.907","60.104","61.523","61.869","52.58","55.839","57.778"
Papua New Guinea,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","70.976","70.471","69.801","69.59","69.791","69.435","69.718","70.075","70.06","70.354","68.387","66.282","64.141","61.906","59.621","57.254","54.845","52.346","49.862","47.373","47.114","47.013","46.919","46.594","46.45","46.342","46.244","46.288","46.155","45.548","45.235","46.173"
Paraguay,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65.698","65.704","65.866","66.575","67.673","64.281","66.408","66.875","65.914","63.942","64.656","62.294","62.996","66.724","66.893","63.51","65.579","66.237","65.819","64.644","64.748","68.365","66.81","64.542","64.832","66.297","65.89","67.4","67.619","64.826","66.663","65.816"
Peru,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","56.162","55.892","56.943","58.01","59.927","61.128","62.539","63.437","64.74","62.515","65.311","66.522","68.051","68.672","69.55","72.965","75.038","75.068","75.468","76.387","75.913","75.918","75.08","74.586","73.418","72.561","74.159","74.486","74.745","63.972","68.262","69.718"
Philippines,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","59.374","59.397","59.402","59.379","59.337","59.241","59.14","59.199","59.14","59.047","59.054","59.043","58.982","59.336","59.25","58.932","59.159","58.798","59.068","59.212","59.996","59.569","59.299","59.932","59.525","59.927","57.632","57.6","58.109","53.37","54.55","58.053"
Poland,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","52.922","52.721","51.968","51.132","50.873","50.933","50.952","51.124","49.26","47.378","46.343","44.549","44.339","44.177","45.38","46.728","48.817","50.65","50.717","50.589","50.78","50.81","50.727","51.801","52.503","53.412","54.366","54.908","55.119","55.074","56.023","56.883"
Portugal,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","58.167","57.055","55.684","54.528","54.035","53.506","53.946","57.779","57.882","58.484","59.077","59.22","58.19","57.632","57.171","57.312","57.252","57.347","55.574","54.636","52.82","50.8","49.683","50.635","51.287","51.98","53.712","54.978","55.422","54.056","54.006","55.078"
Puerto Rico,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","38.255","37.855","39.152","39.805","39.678","40.486","41.117","41.15","41.74","41.309","40.818","40.684","41.208","41.858","42.286","42.03","41.088","39.657","36.72","35.154","34.141","34.525","34.503","34.56","35.218","35.368","35.68","36.774","37.505","36.991","37.365","39.099"
Qatar,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","81.724","81.419","81.484","81.48","81.561","81.562","80.772","80.43","80.395","80.332","80.582","80.732","81.093","80.834","81.474","82.886","84.73","85.865","86.327","86.242","86.007","85.873","86.059","86.639","87.241","87.396","87.368","87.395","87.323","87.493","87.518","88.518"
Romania,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61.754","62.046","61.996","61.897","61.79","60.432","62.357","61.435","60.888","59.921","59.035","53.085","52.043","51.308","50.073","50.974","51.259","51.354","50.705","51.051","50.225","50.902","50.658","51.139","50.826","50.551","52.231","52.676","52.984","52.29","48.215","48.894"
