Country Name,"Series Name","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
Guinea,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4316.94486023764","4322.50127462013","4406.7629102972","4448.94511289938","4528.37500661407","4599.33616328522","4758.6480068302","4867.22588253509","4952.11677298516","5003.37704669228","5149.68763907258","5345.85033363652","5343.85413722265","5408.33816455663","5525.86192294264","5531.74182867432","5806.90791730079","5943.82858829173","5788.49062743933","5976.0474781901","6201.55282237173","6433.79763760077","6584.54463180515","6726.34043036395","6877.17513082151","7464.56063505443","8072.71810144769","8440.30901992385","8795.38080285535","9142.59209331859","9218.88115460925","9278.34815918052"
Guinea-Bissau,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6941.61612909125","6797.18812238553","6699.82803408036","6688.67474143282","6784.59748383443","7364.28890097813","7654.39347186995","5411.74236547241","5359.23673613507","5521.3515954657","5476.89154218169","5295.19707482525","5203.66265969286","5221.45883054173","5314.30892162391","5307.43390142014","5347.31082957494","5381.74236366826","5419.0347716437","5517.45035380495","5793.54000950691","5538.34721693898","5557.38147914854","5458.58121099829","5621.63076334906","5799.14209672451","5960.89373582812","5867.87443411122","5958.15962947842","5727.60476588339","5737.32143491987","5723.17424051353"
Guyana,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15592.7385756193","16598.5636517756","17734.5677136002","19261.4182366366","20288.6355505832","21975.3800787057","23441.3930335548","23187.7090294221","24014.7305067997","23842.6396279614","24474.4714876153","24861.40199778","24615.7818456728","24866.4665105666","24252.5921574059","25291.0763201536","27043.1549574695","27473.1183827185","28469.2143639723","29685.2158528601","31248.6746921035","32808.661015777","33854.9395193361","34368.4224630952","34568.4093458692","35818.6845146226","37088.5134972623","37507.2381458801","41564.6820176706","61959.0719122931","73239.461481423","113958.801455837"
Haiti,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10141.1547402428","9469.61284683827","8835.97156139813","7690.1386564959","8274.48353420228","8463.28075017359","8522.44789939833","8587.57287527594","8681.3453383892","8729.62081639676","8584.53479461705","8560.18051600451","8724.43929729166","8495.68712419537","8627.81691173092","8655.11146494186","8893.94285138491","8808.43710283546","8977.98280777383","8272.27215566077","8446.92070595686","8280.89943058561","8407.2081926208","8484.81342220842","8424.38514811589","8424.45283147002","8469.43924935153","8460.16675163995","8201.00502947042","8013.69948220694","7690.35411857623","7388.94333301629"
Honduras,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10864.339502324","10948.124409479","11250.8979719052","10920.4923331609","11193.0029978895","11153.7830919792","11138.1385205025","11234.6823500026","10794.0637999312","11463.1961343241","11498.5580953584","11641.9210455277","12040.2629196997","12579.7796521319","12880.3931859341","13499.7634681419","14039.9540447194","14018.7198239375","13000.8035732363","12950.1236317758","13565.5939829061","13912.0826897336","13196.3605455899","13094.9152228338","13088.6868259515","13462.1383659447","13339.2925213609","13020.2880397749","13455.4439521643","13545.254507242","14016.2821573985","14029.440236919"
"Hong Kong SAR, China","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61026.2227690698","65318.8244045474","67699.7576747139","69751.1436303408","71143.9283580213","70523.4900664844","72777.6879984083","69063.7130289069","71769.7019246466","75903.3702468578","74560.3621965996","76379.5353259096","79547.8028652373","84308.8626658847","88780.2378409177","92549.5031219024","96471.2098948951","97604.6193326125","96435.3626467979","102692.113074908","104611.808214025","104140.324401919","105756.754267792","108052.682228256","109482.808828619","111508.778351039","114678.391267539","116557.602825713","115221.934708146","113244.885699034","121398.118306161","119371.484650844"
Hungary,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","41529.0319940512","40743.7667173313","42988.442017072","44919.636681437","46016.6232144081","46940.4619563801","48511.6224973381","49549.2995776028","48999.7141271279","50647.3054240462","52659.7977460664","55047.4471227723","56449.6792485278","59647.7680854119","62090.8657595112","63996.8613176641","64359.950569902","65768.8611933919","63096.6030747279","64090.8226916247","65011.0638746156","63468.001572437","63514.7968878057","62802.8341668675","63375.9492575614","62728.9563289145","64253.0435822486","66915.2863000983","69553.562377736","67317.0482779355","69063.2021071369","70971.6888197637"
Iceland,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61040.023981649","63199.7413166679","67014.2621338251","69197.0814319442","69169.0819783454","70286.8810792377","72282.5942814485","73649.4288234453","74857.4101894245","80761.0741258526","83406.5663423772","85134.4877476255","88750.2952758349","90228.593933989","88716.1955023371","86680.2991006985","88159.2227422333","87416.4385393625","88946.1505590798","87323.3560700793","88169.5198272083","90158.2985485328","92116.0702879847","94857.6810724921","95735.8855435926","91493.8563399016","94718.1621360301","95359.0454336426"
India,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5731.87306305779","5903.71821558185","6038.0930759199","6285.20339909017","6548.04544175742","6820.78481291618","6874.93226925358","7073.04418794522","7460.69659158846","7510.2416809732","7770.97001694272","7966.2264155061","8488.9705987387","9055.75700811487","9667.41404860208","10212.5026917673","10752.726371772","10846.8712575638","11452.2912932291","12163.3851327354","12686.9708002419","13266.4815482059","13880.0020094867","14673.4194634096","15613.7735505936","16675.9407561799","17586.5810720904","18513.1400378251","18816.1274943547","17969.8359934827","18763.52543327","19110.0989808097"
Indonesia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11399.3560189468","11783.1928634683","12372.30924485","12963.5311838243","13718.4821433259","14471.8937716054","14891.7023875153","12636.5886725439","12524.7916563663","12729.7466939692","13060.381740368","13704.6169330717","14175.9168299176","14733.8824363102","15726.2027974064","16298.0443502993","16624.6248465448","17154.9429656901","17552.1330994672","18117.8906727087","18758.8348448975","19302.7506902093","20244.6880005007","20936.1890081155","21771.9899764934","22602.7512059448","23179.8958880197","23878.4254868999","24343.9972111076","24022.0163015408","25121.448090302","25644.1561352112"
"Iran, Islamic Rep.","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43721.607244005","44191.29555223","43715.0495131299","43032.006024331","43044.7145732812","44473.1882053315","43380.7772313138","42505.8178980052","41668.7251439001","42266.6734038532","41564.1563121669","43535.2156103703","45034.4956027426","44466.1632520466","44874.9110334322","46423.4718671885","49449.0507642175","50937.2776338921","50159.6259585581","54091.3893839139","56214.2997325879","52619.3451542272","50281.0648777162","52522.4245515437","49842.1124204218","52775.9508547898","51952.5655523356","50067.3534906494","47586.9922757295","51344.091110776","53509.2111958575","52421.6365035764"
Iraq,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12314.4612662999","15829.5733042426","19591.1801459129","19310.2114861214","19078.2512009927","20477.5856143497","24024.702434679","31287.0486081462","35532.9549959089","40145.5140892282","39598.3363852875","35259.6596130008","21693.353310626","32187.2908216227","31648.4920856247","33040.416933818","33916.0676375776","35884.4639066982","35709.2660465608","36725.9958255752","38124.6905293486","41477.8719333923","42077.8828138305","40262.0595875048","40865.6391985603","45032.7194966886","45352.9288551663","45441.034811482","47209.9025475675","43361.4159877679","42709.4140109804","42565.5666353422"
Ireland,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77311.4160314667","79989.3562772083","80737.1922834033","82356.0050915643","86187.2272521277","89487.4449835891","94857.3779985441","95490.8588086368","99181.1777314429","103440.489420004","106171.236991184","110523.57556621","111712.501436131","116408.252160473","116198.077842275","117166.729176667","119097.405341275","115000.958748445","119046.381310998","126585.551875744","130676.756826648","131017.233323123","128593.119592705","136334.5108882","164041.522981076","161019.976143991","171109.778358204","180346.251603356","184557.313895524","199349.693761982","220096.978118196","225769.053083722"
Isle of Man,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Israel,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","66932.8872296351","69384.4516718845","71511.0758193521","74063.3721720852","74351.2330206153","77681.8366646615","76590.9836900757","76751.3785159261","76497.9019357846","77623.1905143526","77290.1810985529","79006.549971636","80382.7521373661","80067.0973492605","80481.1040428904","82160.8280448303","84307.2079678535","81768.668321575","83512.4778461421","84207.8060884798","84246.016757439","85941.6853574493","87634.839524525","89307.0284089156","91656.2787644546","90995.4502591237","97884.8019616368","98990.5564782879"
Italy,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","96806.5539993899","100048.307663659","100857.596016514","104865.357146974","109321.412083152","110414.588625065","112286.288698286","113668.723613667","114194.95586931","117024.712149642","117163.98316025","115632.056130867","113692.74908687","112261.851250404","113739.376482876","114311.961049073","115312.683464295","113399.719898597","109511.266547301","112430.228968883","113129.758225392","110061.948335459","109182.34989352","108120.803491359","108145.346358849","108113.745452277","108606.751100097","108624.098513431","109421.358040555","101806.080711286","110855.12265646","112054.869899767"
Jamaica,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21267.6117849299","21553.1144522788","23385.8951109002","23573.0108451103","23954.9554211389","23828.9463439282","23405.7655438115","22736.2874843242","22885.5647821148","22933.9901843834","23083.8723061722","23338.9213899084","23969.3077400506","23970.0242042611","23937.3073846367","24390.7191490634","24486.8854126094","24053.8334097905","23639.1721325449","23661.2708202551","23668.7763805645","23363.8149131426","22974.3669878263","22406.0734418669","21312.5408963333","21572.949510914","21084.8657940888","20938.803235798","20399.6525151715","19105.5466676295","19088.9571446964","19940.8199310846"
Japan,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65549.4714151996","65355.7040197754","64925.0185823869","65575.825801521","67252.476707208","69052.7661244057","69157.8815589037","68772.883436475","69185.6586568676","71325.0944175037","72007.4516094848","72912.2245320562","74186.1833791766","75687.7660674152","76725.7825160072","77433.3966683694","78207.6531720198","77529.9303421439","74242.1619071357","77571.3109388675","77632.9386778797","78896.5503155739","79905.8344694328","79519.9438449862","80486.5940915492","80138.7782858355","80549.0881199065","79405.0023396092","78234.3578722409","75506.2831074772","77473.8763001588","77766.1179920937"
Jordan,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","45808.2551866002","48169.8357454415","46534.8335741228","44190.8220479579","43342.7465399878","42086.1657688781","42267.0427675213","42521.2310137937","42909.001039334","43702.6202976975","46075.7997990331","48289.6847743111","49738.9791029961","51791.7949691712","53689.9679655749","54259.8669670759","51334.7988463394","53537.6421622516","53951.2277253896","54195.2573966466","54849.6665260166","56017.8866007807","55159.8819669505","51129.395789908","46640.1853609137","44720.4976040573","44514.1861699362","45295.1247262608","43915.9475650804","42724.3271927862","44902.4358946556","44048.7430583836"
Kazakhstan,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","25018.7720198232","23637.730490002","21427.7520802645","20158.5028830543","19503.6776780762","20250.5182865717","20771.7533198265","20544.5692513502","21233.3695059819","23111.6942316706","25480.3113934421","27444.7710622977","29462.3031486283","31741.8355565029","34395.0654574332","37253.3003587304","39402.8857441004","39289.3856601101","39081.6711730186","41193.6680709572","43700.1459364427","45444.480259042","47822.1109072873","49453.9064585753","49696.8931435924","49995.1290778681","51743.5185007842","53541.0957999447","55545.7225476519","54460.6835988984","56439.8887323699","56760.1279020776"
Kenya,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9901.61330639469","9502.75110460031","9228.03363836773","9150.54127370468","9225.12225174351","9291.84750926252","9045.30341801662","9049.33254592471","8956.15775828979","8671.82939236153","8650.19011537842","8369.28048754429","8289.90846986614","8389.45188614073","8554.70759461393","8784.72923373301","9068.01341150684","8801.72163387936","8799.85380140195","9197.66450466061","9346.77828048422","9462.56172536295","9526.44015791311","9695.04904200955","9865.2949902009","9961.26760912649","10141.8539660273","10511.5448483018","10842.9163200127","10670.7969656872","11083.1599720695","11293.3627072748"
Kiribati,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Korea, Dem. People's Rep.","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Korea, Rep.","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","31426.5186546249","32666.9032177398","34468.9851039635","36460.6030852798","38876.8214729241","41103.7327880482","42909.1694672569","43366.4306688256","47487.6724976466","49202.9583343048","50604.3229378593","53145.7429718146","54963.2404912686","56619.0102758854","58761.1401671238","61005.9222250096","63680.2253787466","65086.0789427144","65811.0136577196","69352.0820653256","70414.2291741105","70880.4223820902","72076.6038331069","72586.204360927","73908.0449892924","75475.6663310294","77014.6793381226","78936.2551339327","79823.8323802218","79993.0686605826","82717.9875549952","82601.843270731"
Kosovo,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Kuwait,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","103470.595981222","131253.477536642","135495.070501272","136963.09872229","132899.111220138","131457.525023933","131291.80983464","123959.276620671","124596.260509278","119498.094365149","117990.181478758","132471.356699101","140091.720734956","146926.781066231","148793.271817516","148709.6098906","143700.207880328","125347.91633295","115137.258329264","116554.561415243","113161.88810776","105172.427050604","101944.092365156","96479.8580676618","95189.9673243576","88966.2633396259","86582.1777045408","83680.3235849793","82838.057740096","84304.0375247475","89044.9208133133"
Kyrgyz Republic,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10853.6808186373","9132.53844730792","7629.2686698265","5967.78833443758","5541.85176243825","5867.37477984279","6375.90037162818","6365.8394711117","6456.16395119845","6690.66797786256","6938.58169234467","6790.20789247388","7157.21434502404","7533.31948867226","7355.90877953085","7462.83483909794","8043.210155967","8674.94636450754","8825.96189568669","8678.42881200129","9215.34044196681","9448.18912825907","10627.8868354016","11075.5799769233","11290.7634047341","11695.6861462819","12415.6076922112","12538.9934096498","12971.3930186869","11819.3600161129","12026.6837546016","12266.1847481223"
Lao PDR,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5483.2307386832","5656.648162154","5850.61035028845","6188.28559216186","6480.47399319683","6774.60818109985","7086.61024302115","7201.93275002411","7567.57065699324","7833.35583403291","8098.86115085007","8390.24362373582","8700.43168824308","9046.26635827102","9452.63418584396","10001.9429718861","10482.3676332344","11024.5054417177","11576.373562652","12293.9222368921","13067.5708995182","13898.3200687328","14789.2210324499","15676.9479646522","16572.6542885878","17487.9563061164","18439.1455534558","19259.3536375548","19967.4796508382","19967.6594648258","20207.8267968613","20028.5419451036"
Latvia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","24888.3775881282","26301.0888371854","26804.1528614776","28689.9183922972","29927.4030785821","32718.5559901147","34549.7758337518","36244.3962850746","39205.0153518161","42277.2723110491","46226.7385969089","48867.534679258","52431.292587139","51057.2296156814","50958.2699974355","52036.3056101513","52611.5687733483","55199.7134048105","55270.7050826008","56483.4062900797","57851.9413560575","59408.2433534748","61032.5496817911","62533.6431385293","62877.6743641697","61866.9326488674","67786.0015710055","68621.1466377637"
Lebanon,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","33186.6045508708","37796.9040301615","40902.463010753","43185.7834634567","44835.9331938052","48996.8365830985","48215.9870777941","48730.272607532","47089.1526591946","46328.7332340058","46894.3164310698","47288.19426825","47563.5010605218","49471.0246745769","50004.5462218526","49944.0738886485","53557.3598004776","55628.5359441444","58653.2351571714","62034.8238142921","61374.6101178883","60807.4756287538","57107.0670650555","52528.3837729303","51683.2316291394","53951.814127149","56065.8425009812","56777.6856389227","54760.1481900325","49826.022295449","45259.6497435857","NA"
Lesotho,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3669.71925889322","3855.29509289224","3933.54912076387","4106.44359235433","4190.04350671686","4354.16526714948","4464.03517804473","4485.35119009823","4482.14884311777","4642.97500015888","4800.17850925433","4844.09501008142","5082.50599404383","5209.47397031792","5416.0656412977","5669.05846134089","5892.6281103045","6194.58509821027","6133.20817282535","6440.51049084679","6727.00446583348","7086.84688274272","7208.05467948823","7267.55287841661","7429.90920190069","7585.25995112081","7275.97323677938","7084.44163930823","6900.8114271907","6472.52646584846","6506.39312044842","6268.46595124191"
Liberia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3951.68501306258","3954.1150067655","4005.81476751761","2790.01577352076","2835.8364582514","2861.25637488287","2925.34080433203","3054.79730308508","3145.03264121615","3210.56083273735","3312.26858679953","3421.23593901823","3548.13913566227","3779.75915570863","3732.69472409192","3672.27201138063","3556.48495750675","3568.56293076387","3532.48352104661","3367.71743053838","3247.01865087926","3291.85386034165","3304.04983300235"
Libya,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","106220.460662913","106595.466950476","101210.299289971","96879.5070099359","105663.792799054","106668.830537057","115308.837946068","119506.742456596","123645.904641869","120567.980082797","112709.252227632","115742.70629924","61597.5642176993","123254.588017172","99184.7485796435","74648.1204734652","72977.0737757891","70347.60357369","90790.1209345785","95691.8821217199","83337.0818411984","59905.2778162659","76522.7220127758","71819.7824306902"
Liechtenstein,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Lithuania,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26057.6669744839","27441.915323103","29383.9618340935","31908.2893976396","31384.8663206578","34172.4707437273","37745.5094704988","39024.9512030491","41707.5713128527","45852.3624144134","49365.2056149446","53100.1497211443","58108.8983171045","60606.1912984939","56144.3965608906","60803.6970311501","62907.2675906047","64157.7471582856","65568.686720284","66534.1174997006","67067.3329533378","67377.6337236091","70320.6313565408","72139.276172141","75401.9767230887","76792.5146678398","80989.2438664834","80775.7856634368"
Luxembourg,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","180461.422918154","176995.67175374","185915.88436222","193387.310739679","199877.809386276","200365.290476524","206332.615187542","217548.570820949","227138.948367788","234950.034325711","236132.955496738","238855.146806064","247195.603891738","253600.20545511","251300.291528365","261696.018805552","275389.998694819","271146.355770747","247567.043550227","251667.279378671","249696.798061051","242656.823552867","243363.780157903","240638.933356715","242333.12379004","251829.748263443","244835.850176889","240694.860762986","239600.935461313","235746.116973688","240226.710570949","237910.962782632"
"Macao SAR, China","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","114722.308401558","125277.91666295","124841.821313792","124523.132680703","124324.342804476","119444.09760239","113133.093957643","107633.021569333","104373.663056544","108275.813017362","108387.063971208","114718.150881463","127078.508842415","149803.921763944","151118.923436122","159230.253429507","167431.262109241","163681.057987616","160712.531143527","193152.107548609","224917.010003726","239749.284100077","260402.109930135","248611.428730315","193431.081693533","191688.540152539","208282.634176923","217371.66259561","209481.345628928","97552.3499385136","117385.030316319","92057.368481847"
Madagascar,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3719.26748581187","3650.47748675991","3611.96407459274","3484.81875030622","3431.48079433216","3394.43277834924","3403.27675206694","3422.73550741529","3468.56929897148","3510.13789423375","3586.57096582872","3051.86189385844","3224.03831246596","3252.41768417581","3252.12329085092","3326.78783691417","3409.48476800882","3525.74780101808","3290.65243256746","3215.56147474958","3102.42288345722","3030.8114911269","3012.89877459545","3027.54686165134","3039.21796560161","3067.86361230422","3095.9868011079","3103.11400626905","3147.33559953715","2877.99232777484","2944.88894858244","2952.00677225338"
Malawi,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2401.27763184183","2168.8834594665","2344.99968339088","2142.04127017223","2481.03977806707","2597.88070052944","2622.19573759642","2668.2581878619","2687.11297371405","2666.37512581106","2479.82587649878","2465.25762240369","2542.85697686244","2609.35915203568","2627.39504070326","2719.88674259502","2944.30488059474","3133.50113303503","3359.73253617527","3558.59463555112","3700.84376365533","3715.92715529259","3852.14252896306","3995.43160869691","4030.85377428732","4056.68296665675","4139.01991142741","4144.59734104754","4187.86442338333","4113.39162455655","4074.21779098228","3908.00887551072"
